id,host_id,host_name,host_is_superhost,host_identity_verified,latitude,longitude,neighbourhood_cleansed,price,property_type,room_type,accommodates,bedrooms,bathrooms,square_feet,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,review_scores_rating,availability_365,number_of_reviews,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification
14706009,91469417,Marc En Marielle,t,t,52.3542,4.88802,De Pijp - Rivierenbuurt,$295.00,Apartment,Entire home/apt,4,2,1.5,,$500.00,$50.00,4,$0.00,1,1125,98,0,52,t,moderate,f,f
14706627,1640702,J,t,t,52.35691,4.90042,De Pijp - Rivierenbuurt,$231.00,Apartment,Entire home/apt,4,1,1,,$300.00,$30.00,2,$20.00,2,37,96,63,100,f,moderate,f,f
14706642,63646113,Manja,f,t,52.37471,4.87381,Westerpark,$125.00,Apartment,Entire home/apt,2,1,1,,,$30.00,1,$0.00,4,1125,100,0,10,f,strict_14_with_grace_period,f,f
14711794,1486411,Kimo En Marieke,f,t,52.36251,4.86241,De Baarsjes - Oud-West,$100.00,Apartment,Entire home/apt,2,1,1,,$600.00,$60.00,2,$30.00,3,35,100,0,2,f,strict_14_with_grace_period,f,f
14711799,53829324,Leonardo,f,f,52.3866,4.92115,Oud-Noord,$85.00,Apartment,Private room,2,1,1,,,$0.00,1,$0.00,2,1125,94,187,113,t,strict_14_with_grace_period,f,f
14712710,17359506,Lisanne,f,t,52.37263,4.85017,De Baarsjes - Oud-West,$130.00,Apartment,Entire home/apt,2,1,1,,$150.00,$45.00,1,$0.00,2,1125,95,0,11,f,moderate,f,f
14721767,412338,Jordy,f,t,52.35815,4.91083,Oud-Oost,$95.00,Apartment,Entire home/apt,3,2,1.5,,$300.00,$55.00,2,$0.00,2,1125,100,0,1,f,moderate,f,f
14722105,6642107,Sandra,t,t,52.35298,4.88386,Zuid,$100.00,Guest suite,Private room,2,1,1,,,$20.00,2,$0.00,2,1125,99,19,95,f,moderate,f,f
14722377,22330410,Jos,f,t,52.37236,4.84958,De Baarsjes - Oud-West,$115.00,Apartment,Entire home/apt,2,1,1,,$250.00,$40.00,1,$0.00,2,1125,92,0,5,t,strict_14_with_grace_period,f,f
14723530,20017144,Eveline,f,f,52.36567,4.86735,De Baarsjes - Oud-West,$150.00,Apartment,Entire home/apt,2,1,1,,$150.00,$35.00,1,$0.00,2,1125,100,0,3,f,moderate,f,f
14725867,5495353,Maaike,f,t,52.38409,4.87831,Westerpark,$159.00,Apartment,Entire home/apt,2,2,1.5,,$300.00,$55.00,4,$0.00,6,1125,94,0,7,f,moderate,f,f
14726332,8683118,Ralph,f,f,52.36522,4.93962,Oostelijk Havengebied - Indische Buurt,$150.00,Apartment,Entire home/apt,4,2,1.5,,,,1,$0.00,2,14,80,0,2,f,moderate,f,f
14728683,10725444,Jolande,f,t,52.37474,4.82456,Geuzenveld - Slotermeer,$150.00,Apartment,Entire home/apt,2,1,1,,,$40.00,1,$0.00,4,7,,0,1,f,flexible,f,f
14728813,91703561,Martine,f,t,52.35044,4.86914,Zuid,$350.00,Apartment,Entire home/apt,4,4,3.5,,$200.00,$80.00,4,$50.00,2,14,100,92,13,f,strict_14_with_grace_period,f,f
14730231,75700099,Mirtha,f,f,52.3594,4.91495,Oud-Oost,$54.00,Apartment,Private room,1,1,1,,,$10.00,1,$15.00,1,1125,93,0,4,t,moderate,f,f
14735133,84406439,Jose,f,f,52.34238,4.90784,De Pijp - Rivierenbuurt,$145.00,Apartment,Entire home/apt,4,2,2,,$200.00,$45.00,1,$0.00,2,14,100,0,4,f,moderate,f,f
14735167,91721616,Wout,f,t,52.37681,4.86059,Bos en Lommer,$120.00,Apartment,Entire home/apt,3,1,1,,,,1,$0.00,5,1125,87,0,3,f,strict_14_with_grace_period,f,f
14743145,37129240,Michelle,f,t,52.35187,4.92188,Watergraafsmeer,$67.00,Apartment,Private room,2,1,1,,,,1,$0.00,2,1125,86,0,8,f,moderate,f,f
14743990,30490867,Jordy,t,t,52.36952,4.86298,De Baarsjes - Oud-West,$100.00,Apartment,Entire home/apt,4,2,1,,$200.00,$45.00,1,$0.00,3,30,96,258,36,f,strict_14_with_grace_period,f,f
14744237,6617640,Joris,t,f,52.37516,4.90303,Centrum-Oost,$330.00,Boat,Entire home/apt,4,2,1,,$200.00,$50.00,1,$0.00,4,1125,100,153,18,t,strict_14_with_grace_period,f,f
14750246,17237821,Gerben,f,f,52.35411,4.90987,Oud-Oost,$175.00,Apartment,Entire home/apt,4,2,1,,$100.00,$50.00,2,$13.00,2,365,92,0,13,f,strict_14_with_grace_period,f,f
14750912,39052258,Sophie,t,f,52.3522,4.90373,De Pijp - Rivierenbuurt,$90.00,Apartment,Entire home/apt,2,1,1,,$0.00,$35.00,2,$30.00,2,1125,95,49,12,f,strict_14_with_grace_period,f,f
14752118,3241444,Thijs,f,t,52.3853,4.8804,Westerpark,$165.00,Apartment,Private room,4,1,1,,,$40.00,1,$0.00,1,1125,91,0,15,f,strict_14_with_grace_period,f,f
14752749,2997620,Felix,f,t,52.35338,4.85687,Zuid,$120.00,Apartment,Entire home/apt,2,1,1,,$150.00,$45.00,1,$0.00,2,1125,73,0,3,f,moderate,f,f
14753045,8885837,Herman,f,t,52.35461,4.83283,Slotervaart,$90.00,Apartment,Entire home/apt,3,1,1,,$0.00,$30.00,1,$0.00,1,1125,90,1,10,f,moderate,f,f
14753999,91971270,Cas,f,f,52.36859,4.87445,De Baarsjes - Oud-West,$145.00,Apartment,Entire home/apt,2,1,1,,$100.00,$35.00,1,$0.00,2,1125,89,0,23,f,strict_14_with_grace_period,f,f
14758110,80227010,Evert,f,t,52.36179,4.85103,De Baarsjes - Oud-West,$100.00,Apartment,Entire home/apt,3,2,1,,$300.00,$35.00,2,$35.00,2,1125,100,0,1,f,strict_14_with_grace_period,f,f
14758478,92017793,Deirdre,f,f,52.35831,4.92326,Oud-Oost,$150.00,Apartment,Entire home/apt,2,1,1,,$250.00,$45.00,1,$0.00,2,1125,93,0,3,f,moderate,f,f
14760407,92036157,Margot & Gerwin,f,f,52.3198,4.98204,Bijlmer-Oost,$98.00,Apartment,Entire home/apt,3,1,1.5,,$0.00,$15.00,2,$25.00,5,1125,98,0,27,t,moderate,f,f
14760457,48549839,Helen,f,f,52.36586,4.93503,Oostelijk Havengebied - Indische Buurt,$150.00,Houseboat,Entire home/apt,2,1,1,,$250.00,$50.00,1,$0.00,3,1125,100,0,3,f,strict_14_with_grace_period,f,f
14764780,26850057,Jean,f,t,52.36198,4.86472,De Baarsjes - Oud-West,$145.00,Apartment,Entire home/apt,2,1,1,,,$50.00,1,$0.00,1,1125,99,221,23,f,strict_14_with_grace_period,f,f
14765588,78442382,Guido,f,f,52.34711,4.79071,De Aker - Nieuw Sloten,$150.00,House,Entire home/apt,4,4,1,,$250.00,$70.00,1,$0.00,4,11,97,93,23,f,strict_14_with_grace_period,f,f
14765733,66551953,Koen,f,f,52.36792,4.83875,Slotervaart,$150.00,Apartment,Entire home/apt,4,3,1.5,,$250.00,$25.00,2,$20.00,4,1125,100,6,7,f,moderate,f,f
14777913,89273294,Sj,f,f,52.37672,4.86107,Bos en Lommer,$120.00,Apartment,Entire home/apt,4,2,1,,$99.00,$40.00,2,$19.00,4,14,90,242,4,f,strict_14_with_grace_period,f,f
14782526,10765660,Eleonore,t,t,52.35964,4.87936,Zuid,$160.00,Apartment,Entire home/apt,2,1,1,,$100.00,,1,$0.00,2,1125,99,0,34,f,strict_14_with_grace_period,f,f
14782785,2264215,Hein,f,t,52.37473,4.84617,Bos en Lommer,$121.00,Apartment,Entire home/apt,3,2,1,,$0.00,$25.00,1,$0.00,2,1125,98,7,8,f,flexible,f,f
14783779,24867439,Gerard,f,f,52.36118,4.93518,Oostelijk Havengebied - Indische Buurt,$100.00,Apartment,Entire home/apt,2,1,1,,$200.00,$30.00,1,$0.00,2,1125,100,157,8,f,moderate,f,f
14785551,6271051,Marnix,t,t,52.35297,4.91591,Oud-Oost,$112.00,Apartment,Entire home/apt,2,1,1.5,,$190.00,$33.00,2,$40.00,2,60,99,5,34,f,moderate,f,f
14786257,36264507,Angie,t,t,52.36906,4.86397,De Baarsjes - Oud-West,$350.00,House,Entire home/apt,4,4,1.5,,"$1,000.00",$60.00,1,$0.00,1,1125,98,9,21,t,strict_14_with_grace_period,f,f
14786431,28231384,Noor,f,t,52.37827,4.85556,Bos en Lommer,$85.00,Apartment,Entire home/apt,4,2,1.5,,$200.00,$45.00,2,$35.00,2,1125,98,0,13,f,flexible,f,f
14792704,22046957,Anouk,f,f,52.35704,4.89728,De Pijp - Rivierenbuurt,$140.00,Apartment,Entire home/apt,2,1,1,,$250.00,$30.00,1,$0.00,4,1125,96,1,27,f,strict_14_with_grace_period,f,f
14792896,16712440,Anna,f,t,52.35028,4.8899,De Pijp - Rivierenbuurt,$180.00,Apartment,Entire home/apt,2,2,1,,$500.00,$60.00,1,$0.00,5,1125,100,9,2,f,strict_14_with_grace_period,f,f
14793200,3106135,Anne,f,f,52.35531,4.91992,Oud-Oost,$69.00,Apartment,Entire home/apt,2,1,1,,,$20.00,2,$40.00,2,1125,98,0,8,f,flexible,f,f
14793394,10562439,David,f,t,52.36925,4.84993,De Baarsjes - Oud-West,$150.00,Apartment,Entire home/apt,2,1,1,,"$1,500.00",$100.00,2,$50.00,5,1123,87,11,3,f,strict_14_with_grace_period,f,f
14794121,92399597,Gerrit,t,f,52.38334,4.88009,Westerpark,$129.00,Apartment,Entire home/apt,4,1,1.5,,$250.00,$45.00,2,$25.00,3,1125,100,0,43,f,strict_14_with_grace_period,f,f
14794153,6476229,Annelot,f,t,52.36043,4.85807,De Baarsjes - Oud-West,$139.00,Apartment,Entire home/apt,2,1,1.5,,$350.00,$25.00,2,$0.00,2,1125,100,0,16,f,strict_14_with_grace_period,f,f
14795357,92409194,Jos,f,f,52.35112,4.85368,Zuid,$110.00,Apartment,Entire home/apt,4,2,1,,,$65.00,1,$0.00,2,1125,93,0,3,f,flexible,f,f
14796796,3313418,Babs,f,f,52.35961,4.86068,De Baarsjes - Oud-West,$197.00,Apartment,Entire home/apt,2,0,1,,$0.00,$12.00,1,$0.00,2,20,92,364,60,t,moderate,f,f
14796864,4919250,Roos,t,f,52.37403,4.90383,Centrum-Oost,$150.00,Apartment,Private room,2,1,1.5,,$200.00,$50.00,1,$0.00,4,60,99,0,57,f,strict_14_with_grace_period,f,f
14797865,92431312,Jacobeijn,f,t,52.35634,4.91764,Oud-Oost,$130.00,Apartment,Entire home/apt,4,1,1,,$150.00,$45.00,2,$30.00,2,1125,86,0,23,f,moderate,f,f
14798891,21154992,Irene,f,t,52.35128,4.88865,De Pijp - Rivierenbuurt,$110.00,Apartment,Entire home/apt,2,1,1,,$350.00,$50.00,1,$0.00,2,1125,87,0,3,f,strict_14_with_grace_period,f,f
14799702,91251182,Marcella,f,t,52.35948,4.89235,Centrum-Oost,$169.00,Apartment,Entire home/apt,2,1,1,,$200.00,$50.00,1,$0.00,14,30,95,222,11,f,moderate,f,f
14799776,59301617,Thijs,f,f,52.35795,4.9167,Oud-Oost,$130.00,Apartment,Entire home/apt,2,1,1,,$200.00,$30.00,1,$0.00,3,14,100,0,3,f,moderate,f,f
14802237,3664575,Martijn,f,t,52.37029,4.89952,Centrum-Oost,$200.00,Condominium,Entire home/apt,2,1,1,,$500.00,$50.00,2,$75.00,2,21,99,13,25,f,strict_14_with_grace_period,f,f
14804548,8342293,Sietske,t,t,52.35136,4.83037,Slotervaart,$115.00,Apartment,Private room,2,1,1,,$200.00,$30.00,2,$25.00,3,14,100,5,24,f,strict_14_with_grace_period,f,f
14812272,7523910,Albert,f,t,52.39506,4.9053,Oud-Noord,$169.00,Apartment,Entire home/apt,2,0,1.5,,$0.00,$70.00,1,$0.00,3,1125,100,256,27,f,moderate,f,f
14815394,2288691,Sophie,f,f,52.38043,4.86968,Westerpark,$125.00,Apartment,Entire home/apt,2,1,1,,$400.00,$50.00,2,$25.00,2,1125,100,6,5,f,moderate,f,f
14816635,3409826,Kith & Kin,f,f,52.37907,4.8736,Westerpark,$300.00,Apartment,Entire home/apt,5,2,1,,$300.00,$35.00,4,$75.00,1,365,96,225,28,t,strict_14_with_grace_period,t,t
14817368,3409826,Kith & Kin,f,f,52.37886,4.87338,Westerpark,$160.00,Apartment,Entire home/apt,2,1,1,,$300.00,$30.00,1,$0.00,1,14,96,245,41,t,strict_14_with_grace_period,t,t
14818301,23895872,Dirk,f,t,52.33645,4.84813,Buitenveldert - Zuidas,$230.00,Boat,Entire home/apt,6,4,1,,,$80.00,1,$0.00,2,1125,67,318,14,t,flexible,f,f
14819122,17207118,Julie,f,f,52.35485,4.83056,Slotervaart,$80.00,Apartment,Entire home/apt,3,2,1,,$250.00,$45.00,1,$0.00,4,1125,93,0,4,f,strict_14_with_grace_period,f,f
14819551,5780127,Misak & Kors,t,t,52.36252,4.8684,De Baarsjes - Oud-West,$70.00,Apartment,Private room,2,1,1,,,,1,$0.00,2,1125,94,143,239,f,strict_14_with_grace_period,f,f
14819599,4248038,Ania,f,t,52.38724,4.87837,Westerpark,$60.00,Apartment,Private room,2,1,1,,$400.00,$8.00,1,$5.00,2,5,92,0,54,f,flexible,f,f
14820944,53340818,Olivia,t,t,52.37098,4.8768,Centrum-West,$77.00,Apartment,Entire home/apt,2,1,1,,,,1,$0.00,3,1125,98,0,11,t,moderate,f,f
14821744,7554986,Martijn,f,f,52.3795,4.86907,Westerpark,$110.00,Apartment,Entire home/apt,2,1,1,,$0.00,$15.00,1,$0.00,3,20,93,0,3,t,strict_14_with_grace_period,f,f
14829461,13895393,Carla,f,t,52.3701,4.86586,De Baarsjes - Oud-West,$110.00,House,Entire home/apt,2,1,1,,,$25.00,1,$0.00,3,1125,100,0,12,f,moderate,f,f
14829814,51392892,Bjorn,f,f,52.35855,4.85705,De Baarsjes - Oud-West,$210.00,Apartment,Entire home/apt,4,2,1.5,,$150.00,$35.00,2,$30.00,2,1125,84,0,5,f,moderate,f,f
14830806,45295375,Elisabeth,f,t,52.34474,4.90867,De Pijp - Rivierenbuurt,$109.00,Condominium,Entire home/apt,2,1,1,,$250.00,$45.00,1,$0.00,2,14,98,15,31,t,strict_14_with_grace_period,f,f
14830862,66412868,Zoi,f,f,52.36925,4.87962,Centrum-West,$150.00,Apartment,Entire home/apt,3,1,1,,$300.00,$69.00,1,$0.00,3,1125,90,0,23,f,moderate,f,f
14831696,5476119,Laurens,f,t,52.36117,4.86675,De Baarsjes - Oud-West,$145.00,Apartment,Entire home/apt,6,2,1,,,$65.00,1,$0.00,3,1125,92,353,34,f,flexible,f,f
14833055,14114810,Ela,f,f,52.34763,4.89377,De Pijp - Rivierenbuurt,$210.00,Apartment,Entire home/apt,5,3,1,,,$50.00,1,$0.00,3,11,98,2,10,f,strict_14_with_grace_period,f,f
14835984,4808930,Soraya,f,t,52.34469,4.86629,Zuid,$140.00,House,Entire home/apt,2,2,1,,$250.00,$30.00,1,$0.00,29,1125,87,0,3,f,strict_14_with_grace_period,f,f
14837845,14803578,Mirjam,f,f,52.33982,4.89813,De Pijp - Rivierenbuurt,$250.00,Townhouse,Entire home/apt,4,4,1.5,,,,1,$0.00,2,14,100,307,18,f,moderate,f,f
14839350,64595733,Annemaria,f,t,52.36801,4.87452,De Baarsjes - Oud-West,$425.00,Apartment,Entire home/apt,3,2,1,,$0.00,$70.00,2,$0.00,4,1082,98,363,10,f,strict_14_with_grace_period,f,f
14845375,769053,Kim,f,f,52.37023,4.87639,Centrum-West,$150.00,Apartment,Entire home/apt,2,1,1.5,,$500.00,$35.00,1,$0.00,2,1125,100,0,5,f,moderate,f,f
14845555,89273051,Martin&Tina,t,t,52.36484,4.87492,De Baarsjes - Oud-West,$250.00,Boat,Entire home/apt,4,2,1,,$200.00,$50.00,1,$0.00,2,1125,87,0,19,t,strict_14_with_grace_period,f,f
14847200,92752195,Patricia,t,f,52.36257,4.89768,Centrum-Oost,$250.00,Apartment,Entire home/apt,2,1,1,,,$50.00,1,$0.00,2,1125,97,322,31,f,flexible,f,f
14847357,8357289,Vikenti,f,t,52.36988,4.92513,Centrum-Oost,$200.00,Apartment,Entire home/apt,4,3,1.5,,,$50.00,4,$100.00,4,1125,100,0,3,f,strict_14_with_grace_period,f,f
14851512,24188678,Helena,t,f,52.38147,4.85345,Bos en Lommer,$70.00,Apartment,Private room,2,1,1,,,$35.00,2,$0.00,2,30,98,336,75,f,strict_14_with_grace_period,f,f
14852596,92981443,Janine,f,f,52.34566,4.90909,De Pijp - Rivierenbuurt,$75.00,Apartment,Private room,2,1,1,,,$20.00,1,$0.00,2,5,87,0,6,t,strict_14_with_grace_period,f,f
14853175,92986064,Liliana,t,f,52.41013,4.92465,Noord-West,$37.00,Apartment,Private room,2,1,1,,$100.00,$10.00,1,$30.00,1,28,96,266,237,t,moderate,f,f
14853465,29942008,Marleen,f,f,52.36566,4.87608,De Baarsjes - Oud-West,$90.00,Apartment,Private room,2,1,1,,$200.00,$15.00,1,$0.00,2,1125,96,0,16,f,moderate,f,f
14858654,7567120,Erik,f,t,52.35619,4.90929,Oud-Oost,$115.00,Apartment,Entire home/apt,2,0,1,,$120.00,$20.00,1,$0.00,3,7,100,0,17,f,strict_14_with_grace_period,f,f
14861106,93079537,Rachel,f,f,52.34628,4.89073,De Pijp - Rivierenbuurt,$151.00,Apartment,Entire home/apt,4,1,1,,$0.00,$35.00,1,$0.00,3,1125,95,0,16,f,flexible,f,f
14861919,53340818,Olivia,t,t,52.36686,4.87968,Centrum-West,$101.00,Apartment,Entire home/apt,2,1,1,,,,1,$0.00,4,1124,99,0,46,f,strict_14_with_grace_period,f,f
14863901,62741298,Robin,f,f,52.38834,4.88652,Westerpark,$210.00,Apartment,Entire home/apt,4,2,1,,,,2,$50.00,3,1125,100,0,3,f,moderate,f,f
14864900,93115895,Tom,f,t,52.35013,4.90448,De Pijp - Rivierenbuurt,$160.00,Apartment,Entire home/apt,2,0,1,,$450.00,$40.00,2,$200.00,4,25,98,0,13,f,moderate,f,f
14865432,93121078,Yulia,f,f,52.36346,4.85505,De Baarsjes - Oud-West,$100.00,Apartment,Entire home/apt,2,1,1,,$400.00,$60.00,1,$0.00,3,1125,89,0,10,f,moderate,f,f
14869289,16265291,Nienke,t,f,52.35986,4.85178,De Baarsjes - Oud-West,$140.00,Apartment,Entire home/apt,2,1,1,,,$30.00,1,$0.00,3,7,99,161,30,f,strict_14_with_grace_period,f,f
14875613,1350442,Dominik,f,t,52.35484,4.8874,De Pijp - Rivierenbuurt,$230.00,Apartment,Entire home/apt,2,1,1,,$350.00,$50.00,1,$0.00,3,365,98,256,11,f,strict_14_with_grace_period,f,f
14876448,3276289,Lara,f,t,52.33022,4.88867,Buitenveldert - Zuidas,$135.00,Apartment,Entire home/apt,2,1,1,,$100.00,$45.00,1,$0.00,3,28,100,39,9,f,moderate,f,f
14877672,10197276,Denise,f,f,52.35343,4.9203,Oud-Oost,$84.00,Apartment,Entire home/apt,2,1,1,,$150.00,$40.00,1,$0.00,4,10,97,0,24,f,strict_14_with_grace_period,f,f
14879214,16211727,Kirsten,f,t,52.35435,4.88812,De Pijp - Rivierenbuurt,$93.00,Apartment,Entire home/apt,2,1,1.5,,$150.00,$82.00,2,$0.00,3,30,97,0,15,f,moderate,f,f
14879227,67904836,Adaluz,f,t,52.38152,4.84683,Bos en Lommer,$85.00,House,Private room,2,1,1,,$100.00,$20.00,1,$50.00,4,1125,100,0,2,t,strict_14_with_grace_period,f,f
14879942,62364453,Nicole,f,t,52.37765,4.89433,Centrum-West,$115.00,Apartment,Entire home/apt,2,1,1,,$400.00,$25.00,1,$0.00,3,1125,98,0,11,f,moderate,f,f
14883807,12058167,Julia,f,t,52.35902,4.85848,De Baarsjes - Oud-West,$240.00,Apartment,Entire home/apt,4,3,1.5,,$0.00,$50.00,1,$0.00,4,1125,98,11,11,f,strict_14_with_grace_period,f,f
14884099,4077707,Lea,f,t,52.34268,4.90815,De Pijp - Rivierenbuurt,$170.00,Apartment,Entire home/apt,4,1,1,,$250.00,$40.00,2,$35.00,2,20,100,0,15,f,moderate,f,f
14884273,93339733,Tom,f,t,52.34784,4.90432,De Pijp - Rivierenbuurt,$150.00,Apartment,Entire home/apt,2,1,1,,$250.00,$35.00,1,$0.00,2,1125,94,0,7,f,strict_14_with_grace_period,f,f
14884660,9015391,Elle,f,t,52.31797,4.96531,Bijlmer-Oost,$89.00,Townhouse,Entire home/apt,3,3,1.5,,$0.00,$44.00,3,$25.00,2,11,99,0,15,f,strict_14_with_grace_period,f,f
14888810,24416286,Kim,f,f,52.35085,4.88702,De Pijp - Rivierenbuurt,$150.00,Condominium,Entire home/apt,2,1,1,,$85.00,,3,$30.00,2,1125,94,202,19,f,flexible,f,f
14888881,4977396,Lesley,f,t,52.37518,4.87314,Westerpark,$200.00,Apartment,Entire home/apt,2,1,1,,$0.00,$25.00,1,$0.00,3,365,97,7,7,t,strict_14_with_grace_period,f,f
14890089,24148108,Hegias,f,f,52.35786,4.89503,De Pijp - Rivierenbuurt,$250.00,Apartment,Entire home/apt,4,2,1,,,$10.00,1,$0.00,2,1120,100,0,10,f,flexible,f,f
14890170,19285283,Isadora And Cristian,t,t,52.36587,4.876,De Baarsjes - Oud-West,$200.00,Houseboat,Entire home/apt,2,0,1,,$0.00,$0.00,1,$0.00,2,7,94,0,24,f,strict_14_with_grace_period,f,f
14890435,9407279,Frank,f,f,52.36374,4.93766,Oostelijk Havengebied - Indische Buurt,$110.00,Townhouse,Entire home/apt,4,2,2,,,$35.00,1,$0.00,28,60,96,74,5,f,strict_14_with_grace_period,f,f
14895677,15883577,Marieke,f,f,52.35259,4.84998,Zuid,$200.00,Apartment,Entire home/apt,2,1,1,,,$45.00,1,$0.00,1,1125,100,0,3,f,flexible,f,f
14905312,24923322,Merit & Jelle,f,t,52.37428,4.84976,Bos en Lommer,$175.00,Apartment,Entire home/apt,4,2,1.5,,,$40.00,2,$20.00,2,1125,97,0,15,f,strict_14_with_grace_period,f,f
14906547,93600423,Frederic,f,t,52.36674,4.86175,De Baarsjes - Oud-West,$250.00,Apartment,Entire home/apt,4,2,1,,$0.00,$0.00,1,$0.00,2,1125,100,41,24,f,strict_14_with_grace_period,f,f
14906575,93613142,Hanneke,f,f,52.38451,4.89051,Centrum-West,$190.00,Apartment,Entire home/apt,2,1,1.5,,,$40.00,1,$0.00,2,30,90,0,11,f,flexible,f,f
14906671,93614279,Etienne,f,f,52.3672,4.85128,De Baarsjes - Oud-West,$85.00,Apartment,Entire home/apt,2,0,1,,$100.00,$30.00,1,$0.00,2,5,99,0,21,f,moderate,f,f
14910308,9100496,Jeannette,f,f,52.38005,4.85747,Bos en Lommer,$105.00,Apartment,Entire home/apt,2,2,1,,$200.00,$35.00,1,$0.00,3,1125,100,6,7,f,strict_14_with_grace_period,f,f
14911690,93086138,Chantal,f,f,52.3697,4.85394,De Baarsjes - Oud-West,$88.00,Apartment,Private room,2,1,1,,,,1,$0.00,3,1125,92,0,14,f,strict_14_with_grace_period,f,f
14913320,70194496,Mo,t,f,52.29924,4.99394,Gaasperdam - Driemond,$70.00,Townhouse,Private room,2,1,1,,$0.00,$10.00,1,$0.00,2,1125,97,169,60,f,moderate,f,f
14915385,80474965,Peter&Maria,f,f,52.38894,4.95891,Noord-Oost,$94.00,House,Entire home/apt,4,3,1,,$0.00,$35.00,1,$0.00,3,1125,100,0,6,f,flexible,f,f
14920671,93777984,Mariska En Harald,f,f,52.37651,4.87325,Westerpark,$150.00,Apartment,Entire home/apt,2,1,1,,$150.00,$45.00,1,$0.00,3,1125,88,0,10,f,moderate,f,f
14921988,2315216,Marieke,f,f,52.35728,4.89726,De Pijp - Rivierenbuurt,$125.00,Apartment,Private room,2,1,1,,,$10.00,2,$50.00,3,7,93,0,6,t,moderate,f,f
14922556,93731061,Mirjam & Rudy,f,t,52.36722,4.90141,Centrum-Oost,$189.00,Boat,Entire home/apt,4,2,1,,$250.00,$55.00,3,$0.00,3,90,97,9,71,f,strict_14_with_grace_period,f,f
14923711,93809520,Eveline & Sebastiaan,f,f,52.36952,4.92305,Centrum-Oost,$120.00,Apartment,Entire home/apt,2,1,1,,,$30.00,1,$0.00,5,7,99,13,17,f,moderate,f,f
14924235,9589947,Sanne,f,t,52.36695,4.8856,Centrum-West,$750.00,Apartment,Entire home/apt,4,2,1,,,$200.00,1,$0.00,2,1125,,84,0,f,strict_14_with_grace_period,f,f
14925109,4173847,Vanessa,f,t,52.38977,4.92258,Oud-Noord,$95.00,House,Private room,4,1,1.5,,$250.00,$30.00,2,$25.00,1,1125,100,0,1,f,strict_14_with_grace_period,f,f
14925496,15135538,Nina,f,t,52.35621,4.90102,De Pijp - Rivierenbuurt,$80.00,Apartment,Entire home/apt,2,0,1,,,$15.00,1,$0.00,1,1125,98,0,16,f,flexible,f,f
14926300,93827703,Delphine,f,f,52.37827,4.88227,Centrum-West,$270.00,House,Entire home/apt,4,2,2.5,,$100.00,$50.00,1,$0.00,2,365,93,0,42,f,strict_14_with_grace_period,f,f
14927770,9577722,Sjoerd,t,t,52.37422,4.82065,Geuzenveld - Slotermeer,$250.00,Apartment,Entire home/apt,4,2,1.5,,$150.00,$30.00,1,$0.00,1,30,95,91,51,t,flexible,f,f
14928284,9589947,Sanne,f,t,52.37952,4.84727,Bos en Lommer,$400.00,Apartment,Entire home/apt,4,2,1,,,,1,$0.00,1,1125,20,365,2,t,strict_14_with_grace_period,f,f
14928633,93860679,Julia,f,t,52.35085,4.90247,De Pijp - Rivierenbuurt,$109.00,Apartment,Entire home/apt,2,1,1,,$300.00,$35.00,1,$0.00,60,60,100,0,3,f,moderate,f,f
14929937,93875577,Ingrid,t,f,52.37407,4.94913,Oostelijk Havengebied - Indische Buurt,$125.00,House,Private room,2,1,1.5,,$0.00,$0.00,1,$0.00,2,14,99,354,32,t,flexible,f,f
14930480,16679805,Martijn,f,f,52.33864,4.92111,Watergraafsmeer,$180.00,Apartment,Private room,4,1,1,,$200.00,$30.00,1,$0.00,2,1125,93,113,58,f,strict_14_with_grace_period,f,f
14931866,26884376,Jagruti,t,t,52.34808,5.00819,IJburg - Zeeburgereiland,$85.00,Townhouse,Private room,2,1,1,,$0.00,$0.00,1,$0.00,2,5,99,36,53,f,moderate,f,f
14933190,26204553,Amélie,f,t,52.36884,4.94082,Oostelijk Havengebied - Indische Buurt,$120.00,Apartment,Entire home/apt,2,1,1,,$0.00,$10.00,2,$40.00,2,4,97,0,7,f,moderate,f,f
14938104,40190025,Andel,f,f,52.35642,4.90128,De Pijp - Rivierenbuurt,$75.00,Apartment,Entire home/apt,2,0,1,,,$8.00,1,$0.00,2,21,100,0,5,f,flexible,f,f
14938341,7816559,Jonathan,f,f,52.36333,4.9399,Oostelijk Havengebied - Indische Buurt,$150.00,Apartment,Entire home/apt,2,1,1,,$500.00,$50.00,1,$0.00,2,1125,94,1,28,t,strict_14_with_grace_period,f,f
14938357,3677894,Marie-Christien,f,f,52.36009,4.89399,Centrum-Oost,$175.00,Apartment,Entire home/apt,2,1,1,,$100.00,$45.00,2,$13.00,2,365,89,0,9,f,strict_14_with_grace_period,t,t
14941588,46316194,Lotte,f,t,52.3555,4.89211,De Pijp - Rivierenbuurt,$94.00,Apartment,Entire home/apt,2,0,1,,,,1,$0.00,3,1125,80,0,6,t,moderate,f,f
14942245,18028096,Lisanne,f,f,52.35352,4.88452,Zuid,$100.00,Apartment,Entire home/apt,2,1,1,,$100.00,$20.00,1,$0.00,2,1125,90,0,4,f,moderate,f,f
14942884,344312,Kjetil,f,f,52.37159,4.87781,Centrum-West,$98.00,Bed and breakfast,Hotel room,2,1,1,,$100.00,$40.00,2,$10.00,3,365,89,92,112,t,strict_14_with_grace_period,f,f
